Mineral,(Mg+Fe)/Al,(Mg+Fe)/Si,(Ca+Na)/Al,K/(K+Na+Ca),K/(Al+Si),Al/Si,Fe/Si,Ca/Si,K/Si,K/Al,Ca/Na,P/Ca,Ti/Fe,Mg/Al,|Na|,|Mg|,|Al|,|Si|,|P|,|K|,|Ca|,|Ti|,|Fe|
Ap,65535,0.074704656,65535,0,0,0,0.074704656,181.6921473,0,,658.5768262,0.778260121,6.023255814,,0.000849151,0,0,0.003077904,0.435227132,0,0.55923093,0.00138495,0.000229934
Ap,0.208333333,0.031954887,1194.291667,0,0,0.153383459,0,182.6616541,0,0,349.30266,0.780048572,65535,0.208333333,0.001598382,9.76725E-05,0.000468828,0.003056575,0.435516027,0,0.558319113,0.000943402,0
Ap,0.315917375,0.068692206,467.1567436,5.2017E-05,0.004340278,0.217437252,0.068692206,101.5772787,0.005284016,0.024301337,65535,0.684942908,4.026923077,0,0,0,0.001258901,0.005789719,0.402817612,3.0593E-05,0.588103924,0.001601542,0.000397709
Ap,2.891891892,0.079791201,7068.932432,0,0,0.02759135,0.079791201,194.6718867,0,0,526.851665,0.764647297,5.817757009,0,0.001069564,0,7.98665E-05,0.002894622,0.430879848,0,0.563501434,0.0013437,0.000230965
Ap,65535,0.186554622,65535,0.000321017,0.087394958,0,0.186554622,272.1568627,0.087394958,65535,65535,0.673384109,2.636636637,,0,0,0,0.00218728,0.400854326,0.000191157,0.595283317,0.001075872,0.000408047
Ap,0.542645241,0.104898447,591.7428925,0.003673372,0.353424109,0.193309438,0.104898447,114.3894863,0.421744325,2.18170581,65535,0.677159926,7.300683371,0,0,0,0.000994721,0.005145747,0.398589438,0.00217019,0.588619354,0.003940769,0.000539781
Ap,0.596491228,0.048920863,1792.37193,0,0,0.082014388,0.045467626,146.5611511,0,0,333.7483617,0.783997644,7.101265823,0.042105263,0.001667453,1.31123E-05,0.000311418,0.003797117,0.436302406,0,0.556509843,0.001226004,0.000172646
Aug,2.321998378,0.381873772,2.244602939,0.004770992,0.001519704,0.164459104,0.056020457,0.357706704,0.001769633,0.010760321,31.27166694,0.004429134,0.270210373,1.9813638,0.005914614,0.168489373,0.085037071,0.517071226,0.000819212,0.000915026,0.184959844,0.007827067,0.028966567
Aug,1.152728932,0.339215016,0.615826145,0.113758445,0.017972654,0.294271278,0.107779052,0.14475335,0.02326149,0.079047777,3.969477912,0.070383111,0.249297944,0.786471466,0.019448592,0.123430867,0.156942588,0.533326217,0.005433629,0.012405963,0.077200757,0.014329993,0.057481394
Aug,3.105606988,0.354684402,3.464275049,0.001823159,0.000648573,0.114207755,0.058399949,0.391251519,0.000722645,0.00632746,89.01066925,5.4484E-05,0.264527668,2.594258623,0.002337153,0.157536808,0.060725175,0.531707981,1.13344E-05,0.000384236,0.208031555,0.008214039,0.031051719
Aug,2.676512796,0.465075847,0.896037631,0.036230331,0.004986545,0.173761862,0.174527256,0.141937383,0.005853017,0.033684127,10.31537881,0.116072518,0.259381263,1.672107949,0.007389263,0.15603007,0.093313396,0.537018852,0.008847401,0.00314318,0.07622305,0.02431036,0.093724427
Aug,2.644969871,0.389495969,2.582571193,0.012849142,0.004314829,0.147259132,0.05053376,0.368794198,0.004950227,0.033615759,32.03286385,0.05414285,0.289508869,2.301807726,0.005884154,0.173239531,0.075262381,0.511088039,0.010205186,0.002530002,0.188486304,0.007477204,0.0258272
Aug,3.507521816,0.393660999,3.167621393,0,0,0.112233371,0.053463919,0.350820165,0,0,74.75928297,0.011149742,0.094965161,3.031157985,0.002508915,0.181885059,0.06000514,0.53464615,0.002091298,0,0.18756465,0.002714511,0.028584278
Aug,2.806117359,0.406820834,2.441218484,0.001233761,0.000381834,0.144976415,0.050559637,0.344542511,0.000437191,0.003015599,36.74496056,0.011801746,0.288992913,2.457373481,0.004871384,0.185086989,0.075319031,0.519526097,0.002112499,0.000227132,0.178998826,0.007590992,0.026267051
Aug,4.518876404,0.668795211,11.45168539,0.031832129,0.048540595,0.148000333,0.486638397,1.692691444,0.05572462,0.376516854,783,0,0.243370694,1.230786517,0.000586521,0.049421149,0.04015412,0.271311009,0,0.015118703,0.459245824,0.032132319,0.132030355
Aug,4.080540971,0.363240043,4.14389817,0.009349491,0.003196816,0.089017619,0.050538213,0.362585689,0.003481389,0.03910899,57.60576058,0.0025,0.226500757,3.512808274,0.003426432,0.170226743,0.048458877,0.54437399,0.000493456,0.001895178,0.197382218,0.006231418,0.027511689
Aug,3.100305476,0.355280963,4.348880682,0.011662064,0.005275913,0.11459547,0.072123096,0.497557407,0.005880509,0.05131537,618.3766234,0.00341279,0.314184294,2.470934209,0.000402616,0.14168683,0.057341401,0.500381047,0.000849677,0.002942495,0.248968297,0.011338607,0.03608903
Aug,2.842208563,0.373883196,3.142074674,0.006308131,0.002318852,0.131546714,0.055894244,0.406953006,0.002623889,0.019946444,63.81983679,0.001126248,0.285888209,2.417308219,0.003290598,0.164096123,0.067883823,0.516043474,0.000236518,0.001354041,0.210005443,0.008246119,0.02884386
Aug,3.813262854,0.427922778,5.487890437,0.04719673,0.027427879,0.112219586,0.156961821,0.614484469,0.030505824,0.271840461,450.3952569,0,0.255161989,2.414560308,0.000612753,0.121695556,0.050400711,0.449125798,0,0.013700953,0.275980828,0.017987798,0.070495603
Aug,3.183670462,0.373091537,6.133045945,0.020628019,0.01355023,0.117189119,0.134822971,0.717918826,0.015138169,0.129177259,889.144385,0,0.338767014,2.033197008,0.000355723,0.104972512,0.051629287,0.44056383,0,0.00666933,0.316289068,0.020122125,0.059398124
Aug,4.24367845,0.611182578,10.44471003,0.033097698,0.045009661,0.144021887,0.369757034,1.491221713,0.051492037,0.357529249,114.3125,2.42999E-05,0.243972952,1.676311486,0.003835438,0.070982245,0.042344305,0.294012987,1.0654E-05,0.015139328,0.43843855,0.026523122,0.10871337
Aug,3.957431004,0.380983552,3.970687389,0.002134799,0.000745978,0.096270422,0.048291985,0.374681409,0.000817793,0.008494753,49.44108396,0.019741607,0.248016099,3.455802526,0.004031664,0.176991323,0.051215694,0.531998225,0.003935091,0.000435065,0.199329844,0.006371844,0.02569125
Aug,3.006413587,0.356544925,3.54485032,0.005853242,0.002212772,0.118594769,0.064960588,0.416916311,0.002475195,0.02087103,119.652439,0.000137594,0.270678659,2.458661029,0.001818904,0.152211188,0.061908163,0.522014281,2.99454E-05,0.001292087,0.217636268,0.009178809,0.033910355
Aug,3.040368189,0.372556486,3.106391753,0.010819252,0.003708884,0.122536635,0.052156573,0.374052552,0.004163358,0.033976436,56.72413793,0.001090365,0.289090343,2.614727541,0.003479095,0.169041763,0.064649858,0.527596158,0.000215182,0.002196572,0.197348689,0.007955075,0.027517607
Aug,3.242942475,0.342525618,3.941789682,0.004783678,0.001810027,0.105621861,0.062155917,0.414285714,0.002001206,0.018946888,201.7514677,0,0.254016486,2.654466596,0.001090937,0.148952455,0.056113893,0.531271583,0,0.001063184,0.220098227,0.008388049,0.033021673
Aug,3.03276022,0.387834134,3.016722154,0.005492661,0.001889098,0.127881568,0.054526721,0.37615428,0.002130679,0.016661346,39.065213,0.003426534,0.273067598,2.606375701,0.005015544,0.173614979,0.066611647,0.520885441,0.000671372,0.00110984,0.195933288,0.007755714,0.028402175
Aug,2.790882814,0.339577372,4.387370174,0.02094653,0.010182174,0.12167382,0.093720196,0.531920601,0.011421078,0.093866353,278.859375,0.000414636,0.348036254,2.020625122,0.000935346,0.120557291,0.059663363,0.490354978,0.000108149,0.005600382,0.260829915,0.015994411,0.045956164
Aug,3.148208496,0.392474101,2.950792694,0.005393204,0.00177361,0.124665854,0.056825107,0.348446069,0.001994719,0.016000521,17.94539178,0.01790253,0.273994638,2.692389161,0.010172341,0.175842419,0.065310922,0.523887816,0.003268047,0.001045009,0.18254665,0.008156815,0.029769981
Aug,3.802082187,0.399727192,3.392076997,0.007006915,0.002277056,0.105133759,0.044861281,0.346698191,0.002516451,0.02393571,34.93668777,0.006695598,0.245494416,3.37537547,0.005286015,0.189026544,0.056001635,0.532670336,0.001236515,0.001340439,0.184675842,0.005866402,0.023896274
Aug,3.054386932,0.386510264,3.080008427,0.002984934,0.001035796,0.126542666,0.056444435,0.376473966,0.001166868,0.009221145,28.35212355,0.005360061,0.324298794,2.608336304,0.006900454,0.171525581,0.065760531,0.519670824,0.001048656,0.000606387,0.195642536,0.009512503,0.029332526
Aug,2.802949681,0.348058129,3.363200849,0.005444104,0.002033538,0.124175661,0.063937282,0.41261579,0.002286054,0.018409841,82.32725731,0.00044282,0.2772978,2.288055845,0.002623948,0.148749704,0.065011396,0.523543787,9.5659E-05,0.001196849,0.216022433,0.009282257,0.033473967
Aug,3.000887753,0.357448608,3.516139342,0.00574854,0.002163799,0.119114288,0.062232468,0.413966669,0.002421538,0.020329534,85.25261324,0,0.307381227,2.478427613,0.002533087,0.154004175,0.062137855,0.521665836,0,0.001263234,0.215952269,0.009978994,0.032464552
Aug,3.195531727,0.390722952,2.91694691,0.008451786,0.002708888,0.122271655,0.050884732,0.343663633,0.003040108,0.024863554,26.44320539,0.006276664,0.313031959,2.779370417,0.006873508,0.179734382,0.064667301,0.52888219,0.001140831,0.001607859,0.181757575,0.008424325,0.026912029
Aug,3.413203634,0.36286214,3.650454188,0.006782069,0.002395337,0.106311307,0.052315413,0.384324386,0.002649989,0.024926686,102.2093023,0,0.210174419,2.921107217,0.002009815,0.165987583,0.056823516,0.534501153,0,0.001416422,0.205421828,0.005877033,0.027962649
Aug,2.588491265,0.34567348,3.882661124,0.014761222,0.006853176,0.133542456,0.090575038,0.514672295,0.007768366,0.058171505,134.4561934,0,0.311564365,1.910242255,0.001882184,0.125435362,0.065664636,0.491713555,0,0.003819811,0.253071344,0.013876134,0.044536974
Aug,3.227553559,0.369273846,3.25387146,0.008256176,0.00278105,0.114412926,0.051950794,0.365978151,0.003099238,0.027088181,58.02911208,0.000933126,0.194415975,2.773489529,0.003373501,0.169735718,0.061199336,0.534898795,0.00018267,0.001657779,0.195761272,0.005402512,0.027788417
Aug,2.575315854,0.359052956,2.722397138,0.008998156,0.003024645,0.13942094,0.059435883,0.369851499,0.003446344,0.024718981,38.09890321,0.00130303,0.242025205,2.149010571,0.005119143,0.157997023,0.073520822,0.52732984,0.000254135,0.00181736,0.195033732,0.00758563,0.031342315
Aug,3.40152132,0.34860574,4.081348931,0.008410417,0.003217939,0.102485243,0.060248321,0.41750458,0.003547731,0.034616989,539.7894737,0,0.286587838,2.81364819,0.000409197,0.152555277,0.054219741,0.529049251,0,0.001876924,0.220880485,0.009134795,0.031874329
Aug,3.281493788,0.341237888,4.625686218,0.007573096,0.003324851,0.103988583,0.072252685,0.479956934,0.003670598,0.035298083,452.0990566,0,0.255570572,2.58668015,0.000544872,0.138055731,0.053371783,0.513246565,0,0.001883922,0.246336248,0.009477437,0.037083443
Aug,2.874296127,0.375978064,2.897505104,0.010429778,0.003532606,0.130807004,0.055398842,0.370490511,0.003994695,0.030538848,43.46719933,0.002718522,0.33139234,2.450780255,0.004464504,0.167916402,0.068515487,0.52379066,0.000527555,0.002092384,0.194059469,0.009616143,0.029017396
Aug,2.75404982,0.382169561,3.066260394,0.004899633,0.001839735,0.138766394,0.063018084,0.420486849,0.002095029,0.015097523,83.97900763,0.005868651,0.287642153,2.29991909,0.002542785,0.16207829,0.070471301,0.507841265,0.001253195,0.001063942,0.213540574,0.009205465,0.032003183
Aug,3.143682381,0.381934972,3.199751962,0.004407165,0.001534434,0.121492863,0.054892942,0.379500397,0.001720856,0.01416426,41.04202401,0.003944206,0.276870847,2.691862078,0.00483967,0.171173247,0.063589159,0.523398312,0.000783437,0.000900693,0.198629867,0.007954741,0.028730873
Aug,2.940929972,0.380201218,2.791322341,0.006958623,0.002239203,0.129279249,0.047636192,0.347033884,0.002528685,0.01955987,25.09978097,0.002622776,0.219643992,2.572454809,0.007337788,0.176498005,0.068610731,0.530717278,0.000483055,0.001342017,0.184176878,0.005552897,0.02528135
Aug,2.912953196,0.376542061,2.950703933,0.012234117,0.004183391,0.129264714,0.053116332,0.3745504,0.004724156,0.036546368,54.5078125,0.001987483,0.315096183,2.50204189,0.00359871,0.169383037,0.067697922,0.523715406,0.00038986,0.002474113,0.196157815,0.008765296,0.027817842
Aug,2.882311214,0.389643449,2.700367576,0.005216871,0.001686416,0.135184378,0.051189957,0.351146369,0.001914393,0.014161346,25.26025336,0.009116187,0.331948229,2.503643516,0.007270535,0.177016974,0.070703746,0.523017131,0.001674238,0.00100126,0.183655566,0.008887324,0.026773225
Aug,4.771291757,0.487245165,14.24478395,0.0373381,0.051193746,0.102120178,0.329297116,1.454668235,0.056421661,0.552502565,124940,8.00384E-05,0.31043383,1.546687949,3.63523E-06,0.049315487,0.031884574,0.312225995,3.63523E-05,0.017616309,0.454185237,0.031917291,0.10281512
Aug,3.253740177,0.330713188,6.125702824,0.025280825,0.014658727,0.101640933,0.099485329,0.622618809,0.016148653,0.158879427,186300,5.36769E-06,0.358371406,2.274948213,1.58632E-06,0.109754105,0.048244661,0.474657792,1.58632E-06,0.007665084,0.295530869,0.01692283,0.047221486
Aug,3.685082249,0.419378974,2.944950763,0.002127263,0.000641467,0.113804508,0.043841115,0.32454563,0.000714469,0.00627804,30.60872199,0.009374691,0.264447374,3.299850456,0.00562889,0.199363639,0.060415962,0.530874941,0.001615195,0.000379294,0.172293142,0.006154788,0.023274149
Aug,4.574860085,0.386458018,4.509156033,0.00659397,0.002331421,0.084474281,0.05181354,0.373316944,0.002528366,0.029930602,49.18036871,0.001165088,0.197342969,3.961495411,0.004070057,0.179431307,0.045293832,0.536184874,0.000233212,0.001355672,0.200166899,0.005482511,0.027781636
Aug,2.938780543,0.351179978,3.575011383,0.00770369,0.002962606,0.119498538,0.06800798,0.425290744,0.003316633,0.027754591,221.749409,0,0.248574952,2.369669146,0.000999885,0.147630827,0.062300185,0.521346843,0,0.001729116,0.221723987,0.00881341,0.035455746
Bt,1.912153174,0.586349068,0.021427214,0.976835206,0.212048435,0.306643357,0.180346737,0.00205711,0.277071678,0.903563284,0.455777921,0.131728045,0.177057921,1.324021285,0.002043339,0.183808156,0.13882568,0.452726848,0.000122679,0.125437788,0.000931309,0.014456391,0.08164781
Bt,1.93061342,0.635445038,0.03031583,0.962833941,0.194484857,0.329141521,0.166962621,0.000824671,0.258497899,0.785370068,0.0900932,3.264367816,0.168767268,1.423346453,0.004043198,0.206933031,0.145384864,0.441709281,0.001189094,0.114180921,0.000364265,0.012446407,0.073748939
Bt,1.920616609,0.636449923,0.032143212,0.960106646,0.192544185,0.331377913,0.169686583,0.0014402,0.256349076,0.773585281,0.156350626,1.247139588,0.172583903,1.408552959,0.004065188,0.205993789,0.146244973,0.441323841,0.000792675,0.113132959,0.000635595,0.012924245,0.074886735
Bt,1.902145478,0.57394412,0.023775722,0.975868406,0.222865172,0.301735133,0.17700527,0.003734989,0.290111424,0.96147711,1.086074178,0,0.190099387,1.315520817,0.001558489,0.179886009,0.136741287,0.453183177,0,0.131473617,0.001692634,0.015248976,0.080215811
Bt,1.910879305,0.605423499,0.006853895,0.991690649,0.196808083,0.316829795,0.153726537,0.000612262,0.259162747,0.817987295,0.392663043,4.228373702,0.179818638,1.425677031,0.000704328,0.204035151,0.143114567,0.451708044,0.001169415,0.117065898,0.000276564,0.012486519,0.069439513
Bt,1.886290902,0.598867831,0.021004507,0.974779635,0.19563404,0.317484345,0.152013437,0.001082404,0.257744785,0.811834629,0.19376392,1.421455939,0.184927022,1.407484815,0.002527216,0.202158547,0.143631068,0.452403623,0.000696063,0.116604675,0.000489683,0.012717696,0.06877143
Bt,1.904386691,0.594097446,0.037725542,0.955638607,0.193243589,0.311962612,0.161140231,0.002819593,0.253528364,0.812688297,0.315060589,1.113553114,0.178486732,1.387849694,0.004061877,0.196507676,0.141591468,0.453873198,0.001425056,0.115069729,0.001279737,0.013054026,0.073137232
Bt,1.947593547,0.630920861,0.069033265,0.91782378,0.188658721,0.323948938,0.177182136,0.002476724,0.249774513,0.771030503,0.124542794,4.198237885,0.160556673,1.400648906,0.008776618,0.200250715,0.142969958,0.441334855,0.004588945,0.110234198,0.001093065,0.012554994,0.078196652
Bt,1.895004747,0.587238328,0.027612649,0.968179026,0.198756047,0.309887523,0.154780818,0.001975694,0.260348066,0.840137296,0.300206327,0.169530355,0.189624669,1.395530563,0.002997255,0.196955127,0.141132793,0.455432319,0.000152543,0.118570924,0.000899795,0.013367058,0.070492187
Bt,1.936790486,0.602418948,0.031431935,0.965770344,0.210398456,0.311039812,0.182126659,0.004364186,0.275840753,0.886834232,0.806331471,0.69899923,0.177015311,1.351249176,0.002422341,0.188103612,0.139207198,0.447554277,0.001365292,0.123453709,0.00195321,0.014428795,0.081511565
Bt,1.931178797,0.588266056,0.019264241,0.979505955,0.214981066,0.304615014,0.168408242,0.001171225,0.280467526,0.920727848,0.249358645,0.002057613,0.182266997,1.378322785,0.0021254,0.189988266,0.137840184,0.452506205,1.09051E-06,0.126913296,0.000529987,0.013889798,0.076205774
Bt,1.917270369,0.618422571,0.019032287,0.977537341,0.202000218,0.322553658,0.173696054,0.001073159,0.267156127,0.828253287,0.211845103,1.306451613,0.175685102,1.378767552,0.002255275,0.197991572,0.1436004,0.445198486,0.000624182,0.118937503,0.000477769,0.013585592,0.07732922
Bt,1.929557093,0.619870703,0.05816189,0.926655186,0.17866754,0.321250253,0.155412855,0.002914947,0.236064533,0.734830653,0.184846266,1.54950495,0.17281658,1.44578205,0.007080307,0.208534724,0.144236625,0.448985251,0.002027943,0.105989494,0.001308768,0.012058809,0.06977808
Bt,1.93213978,0.618201869,0.056122547,0.933768699,0.191798561,0.319957114,0.165299433,0.004135396,0.253165875,0.791249402,0.299202128,1.045925926,0.174993514,1.415509813,0.006163303,0.201960182,0.142676638,0.445924256,0.001928764,0.112892805,0.001844073,0.012898952,0.073711027
Bt,1.917315004,0.617938727,0.022472458,0.973197674,0.198885509,0.322293794,0.166595444,0.004138256,0.262985075,0.815979331,1.332995951,0.501898254,0.165450122,1.400409476,0.001385865,0.201483493,0.1438747,0.446408533,0.000927183,0.117398781,0.001847353,0.012304464,0.074369628
Bt,1.930747126,0.608396041,0.036375347,0.959914391,0.208713407,0.315109127,0.181443782,0.003378399,0.274480907,0.871066191,0.417921978,0.256931608,0.177918122,1.354934602,0.00360466,0.19038284,0.140510723,0.445911308,0.000387059,0.12239414,0.001506467,0.01439497,0.080907834
Bt,1.907733045,0.612807249,0.046960281,0.941188414,0.182715173,0.321222747,0.170438134,0.002808638,0.241407443,0.751526614,0.228789593,1.367119901,0.181349683,1.377141313,0.005516665,0.198793386,0.144352205,0.44938351,0.001725518,0.108484524,0.001262155,0.013889951,0.076592087
Bt,1.879972817,0.596138347,0.02751614,0.967618103,0.197954843,0.31709945,0.151466437,0.001512768,0.260726215,0.822222222,0.209740066,0.693732194,0.186973594,1.402310567,0.003260575,0.201021718,0.143350355,0.452067499,0.000474425,0.117865848,0.000683873,0.012802653,0.068473053
Bt,1.938709041,0.618891584,0.040988946,0.949789631,0.187621504,0.319228709,0.163647248,0.002964807,0.247515675,0.77535531,0.292963885,0.698193411,0.175028879,1.426075799,0.004539288,0.204197287,0.143188242,0.448544375,0.000928491,0.111021764,0.001329847,0.012847654,0.073403053
Bt,1.921004434,0.602870886,0.018266821,0.978622113,0.199742114,0.313831075,0.171965755,0.002462488,0.262427396,0.836205899,0.753006475,0.001228501,0.179734365,1.373048005,0.001475877,0.194471674,0.141635015,0.451309721,1.36529E-06,0.118436035,0.001111345,0.013949151,0.077609817
Bt,1.942112101,0.620517686,0.047939866,0.943872229,0.195209312,0.319506627,0.166756605,0.004749904,0.25757998,0.806180401,0.449494949,0.366416979,0.182070339,1.420193022,0.004706945,0.202118654,0.142317735,0.44542968,0.000775246,0.114733768,0.002115748,0.013523883,0.074278341
Bt,1.895854349,0.601232786,0.016902448,0.979302242,0.192553759,0.317130262,0.142449187,0.00083096,0.253618383,0.799729364,0.183462532,2.246478873,0.179232623,1.446672407,0.002054355,0.208089663,0.14384021,0.453568225,0.000846691,0.115033239,0.000376897,0.011580296,0.064610425
Bt,1.860251644,0.650351153,0.207820989,0.765430206,0.175668068,0.349603859,0.138816825,0.007482942,0.237082302,0.678145553,0.114818224,3.109218437,0.176407043,1.463182728,0.027645197,0.216986593,0.148297672,0.424187745,0.009869195,0.100567407,0.003174172,0.010387622,0.058884396
Bt,1.880070649,0.598317833,0.027951188,0.965531989,0.189022405,0.318242207,0.143356157,0.001355135,0.249177312,0.78298009,0.179723502,1.497737557,0.187205042,1.429608221,0.003421881,0.206472355,0.144425831,0.453823621,0.000921097,0.11308255,0.000614992,0.012179262,0.06505841
Bt,1.910955768,0.632589088,0.026889705,0.966055822,0.19032913,0.331032826,0.173842969,0.000683868,0.253334319,0.765284586,0.083220873,1.059459459,0.17810666,1.385802504,0.00364002,0.203205772,0.146634005,0.442959108,0.000320937,0.112216744,0.000302926,0.013715162,0.077005327
Bt,1.901169132,0.62380602,0.044135485,0.944821786,0.186707865,0.328117057,0.169926421,0.003605351,0.2479699,0.755736084,0.331488315,0.765306122,0.172512203,1.383285596,0.004841534,0.202043211,0.146060373,0.445147152,0.001228249,0.110383095,0.001604912,0.013049213,0.075642262
Bt,1.900114618,0.598027028,0.031281961,0.964668041,0.204459782,0.314732081,0.168857008,0.002583456,0.268809834,0.854090989,0.35575086,0.380236305,0.183661731,1.363604303,0.003266147,0.193023401,0.141553822,0.44975975,0.00044181,0.120899844,0.001161934,0.013948206,0.075945086
Bt,1.905656213,0.583224027,0.019672583,0.978714724,0.211967672,0.306048921,0.177138514,0.002789428,0.27684015,0.904561758,0.863240418,0.008072654,0.185104557,1.326864711,0.001465499,0.184170314,0.138801125,0.453525942,1.02125E-05,0.12555419,0.001265078,0.014870728,0.080336912
Bt,1.894311279,0.608786365,0.032884854,0.959337775,0.188696329,0.321376097,0.146778053,0.001146048,0.249338819,0.77584743,0.121630653,1.738095238,0.182072989,1.437593887,0.004246628,0.208225725,0.144843218,0.450696924,0.000897761,0.112376239,0.00051652,0.012044568,0.066152417
Bt,1.86325434,0.585686444,0.031950951,0.96231658,0.195136418,0.31433521,0.151645734,0.002509744,0.256474664,0.815927253,0.333141707,0.139775669,0.195916036,1.380821163,0.003429647,0.197596585,0.14310078,0.455248967,0.000159702,0.116759826,0.001142559,0.01352537,0.069036564
Bt,1.899019541,0.599688217,0.017757971,0.978994323,0.198630926,0.315788334,0.151933486,0.000699346,0.261356255,0.827631128,0.142479047,2.021671827,0.186912159,1.417895098,0.00221874,0.202397649,0.14274515,0.45202794,0.000639099,0.11814033,0.000316124,0.012836787,0.068678181
