Mineral,(Mg+Fe)/Al,(Mg+Fe)/Si,(Ca+Na)/Al,K/(K+Na+Ca),K/(Al+Si),Al/Si,Fe/Si,Ca/Si,K/Si,K/Al,Ca/Na,P/Ca,Ti/Fe,Mg/Al,|Na|,|Mg|,|Al|,|Si|,|P|,|K|,|Ca|,|Ti|,|Fe|
Palygorskite,1.00563969,0.24713939,0.08469024,0.44421945,0.01335350,0.24575342,0.00044099,0.00763451,0.01663517,0.06769048,0.57932011,1.68811125,1.66402116,1.00384524,0.00853544,0.15978262,0.15917058,0.64768407,0.00834729,0.01077433,0.00494475,0.00047528,0.00028562
Palygorskite,0.93416182,0.23793865,0.12739383,0.33750233,0.01317471,0.25470817,0.00163050,0.00723476,0.01653041,0.06489942,0.28694003,4.53352219,1.93854749,0.92776039,0.01598233,0.14979106,0.16145446,0.63388018,0.02079060,0.01047830,0.00458597,0.00200357,0.00103354
Palygorskite,0.81716720,0.18280088,0.01242498,0.06432247,0.00015614,0.22370070,0.00115918,0.00277693,0.00019107,0.00085415,1090.00000000,0.87064220,0.58021978,0.81198538,0.00000180,0.12859021,0.15836518,0.70793332,0.00171158,0.00013527,0.00196588,0.00047614,0.00082062
Palygorskite,0.85292161,0.19867035,0.04991010,0.37917925,0.00575907,0.23292920,0.00069728,0.01162343,0.00710053,0.03048364,5551.00000000,0.56620429,1.45645646,0.84992808,0.00000144,0.13579123,0.15976790,0.68590756,0.00451412,0.00487031,0.00797260,0.00069658,0.00047827
Palygorskite,0.93797580,0.22080878,0.00674560,0.82362526,0.00600243,0.23540989,0.00042297,0.00158676,0.00741547,0.03150023,1298.00000000,1.77503852,1.30635838,0.93617905,0.00000083,0.15006614,0.16029640,0.68092467,0.00191786,0.00504937,0.00108046,0.00037625,0.00028801
Palygorskite,0.66060783,0.05514395,0.08407400,0.54497707,0.00775786,0.08347456,0.00054776,0.00701675,0.00840545,0.10069471,5457.00000000,0.21073850,0.74413146,0.65404581,0.00000111,0.04723146,0.07221431,0.86510556,0.00127923,0.00727160,0.00607023,0.00035262,0.00047387
Palygorskite,0.79494121,0.17035383,0.00685097,0.45000000,0.00098922,0.21429739,0.00098058,0.00146542,0.00120121,0.00560534,538.00000000,0.61524164,0.75000000,0.79036543,0.00000196,0.12194271,0.15428649,0.71996439,0.00064911,0.00086483,0.00105505,0.00052949,0.00070598
Palygorskite,0.96397643,0.24873727,0.11874626,0.32039689,0.01148247,0.25803253,0.00139275,0.00736701,0.01444533,0.05598258,0.31654199,3.01346096,2.87816456,0.95857887,0.01474806,0.15673920,0.16351205,0.63368776,0.01406799,0.00915383,0.00466838,0.00254017,0.00088257
Palygorskite,0.79249673,0.19859018,0.02971728,0.65052181,0.01108401,0.25058802,0.00292654,0.00599991,0.01386153,0.05531600,4.14679803,1.48942742,0.21821724,0.78081802,0.00097758,0.13219966,0.16930918,0.67564756,0.00603788,0.00936551,0.00405383,0.00043148,0.00197731
Palygorskite,0.78253504,0.16542226,0.02802022,0.57431613,0.00659691,0.21139279,0.00128816,0.00592140,0.00799145,0.03780380,3158.00000000,0.00000000,1.63609898,0.77644137,0.00000135,0.11784155,0.15177134,0.71795894,0.00000000,0.00573753,0.00425132,0.00151314,0.00092484
Palygorskite,1.01255936,0.24619989,0.06865491,0.48870525,0.01283490,0.24314613,0.00040293,0.00706300,0.01595566,0.06562167,0.73342305,1.64136781,1.20175439,1.01090222,0.00627753,0.16022517,0.15849720,0.65185987,0.00755699,0.01040085,0.00460408,0.00031564,0.00026265
Palygorskite,0.88560359,0.20926843,0.04124694,0.61666746,0.01268258,0.23630034,0.00121668,0.00851312,0.01567947,0.06635400,6.90136719,0.68204330,0.43267327,0.88045473,0.00083498,0.14082980,0.15995121,0.67689791,0.00393029,0.01061340,0.00576252,0.00035634,0.00082357
Palygorskite,0.90364344,0.20949449,0.03664303,0.52858037,0.00773247,0.23183313,0.00119608,0.00805178,0.00952511,0.04108608,18.16363636,1.13093093,0.82075472,0.89848422,0.00030167,0.14175403,0.15777020,0.68053345,0.00619694,0.00648216,0.00547950,0.00066807,0.00081397
Palygorskite,0.93376687,0.22858033,0.14728889,0.34056882,0.01495920,0.24479379,0.00059767,0.02552969,0.01862112,0.07606859,2.42545748,0.88161544,2.05687204,0.93132536,0.00678297,0.14691618,0.15774957,0.64441820,0.01450416,0.01199979,0.01645179,0.00079220,0.00038515
Palygorskite,0.88556823,0.21373321,0.01226897,0.76968504,0.00797176,0.24135149,0.00044291,0.00295955,0.00989576,0.04100144,1871.00000000,2.71886692,2.39285714,0.88373312,0.00000107,0.14440310,0.16340125,0.67702605,0.00544778,0.00669969,0.00200370,0.00071752,0.00029986
Palygorskite,0.80590077,0.17649381,0.00705815,0.39314845,0.00082150,0.21900191,0.00091415,0.00154367,0.00100141,0.00457262,743.00000000,0.00134590,0.62272727,0.80172659,0.00000149,0.12553830,0.15658493,0.71499344,0.00000149,0.00071600,0.00110372,0.00040702,0.00065361
Spinel,0.55039392,566.34466020,0.00342030,0.73335785,0.00939786,1028.98058300,171.12621360,3.51456311,9.67961165,0.00940699,724.00000000,0.05662983,0.02972881,0.38408737,0.00000301,0.24474600,0.63721438,0.00061927,0.00012325,0.00599427,0.00217646,0.00315045,0.10597293
Spinel,0.45192752,23.13535258,0.00000132,0.99983375,0.00779035,51.19261713,2.12865932,0.00000000,0.40659861,0.00794252,0.00000000,65535.00000000,0.00285850,0.41034615,0.00000089,0.27704415,0.67514743,0.01318838,0.00110297,0.00536238,0.00000000,0.00008025,0.02807356
Spinel,0.45268103,72.14235774,0.00000122,0.99883586,0.00103908,159.36686740,6.32375219,0.00000000,0.16663430,0.00104560,0.00000000,65535.00000000,0.00555880,0.41300056,0.00000083,0.28176555,0.68224012,0.00428094,0.00377711,0.00071335,0.00000000,0.00015049,0.02707161
Spinel,0.46403449,563.28548390,0.00000133,0.99932203,0.00195691,1213.88709700,61.93064516,0.00000000,2.37741936,0.00195852,0.00000000,65535.00000000,0.00648488,0.41301604,0.00000090,0.28094874,0.68023688,0.00056038,0.00199115,0.00133226,0.00000000,0.00022506,0.03470464
Spinel,0.44758107,275.10305080,0.00000110,0.99874214,0.00087438,614.64406780,22.96067797,0.00000000,0.53830509,0.00087580,0.00000000,65535.00000000,0.00543302,0.41022502,0.00000076,0.28235257,0.68828705,0.00111981,0.00178563,0.00060280,0.00000000,0.00013969,0.02571169
Spinel,0.45493227,380.67543860,0.00000233,0.99839872,0.00145075,836.77387910,34.57407407,0.00097466,1.21539961,0.00145248,1.00000000,1101.00000000,0.00146590,0.41361397,0.00000080,0.28350596,0.68543613,0.00081914,0.00087902,0.00099558,0.00000080,0.00004152,0.02832106
Spinel,0.45425698,262.95836220,0.00000120,0.99900498,0.00120153,578.87578070,23.47189452,0.00000000,0.69673838,0.00120361,0.00000000,65535.00000000,0.00496703,0.41370960,0.00000082,0.28377857,0.68593664,0.00118495,0.00032235,0.00082560,0.00000000,0.00013815,0.02781293
Spinel,0.46179555,784.08433730,0.00000284,0.99914566,0.00331752,1697.90361400,90.59036145,0.00240964,5.63614458,0.00331947,1.00000000,1119.00000000,0.00710201,0.40844131,0.00000097,0.27829161,0.68135030,0.00040129,0.00108203,0.00226172,0.00000097,0.00025818,0.03635293
Spinel,0.45533209,532.89443650,0.00000122,0.99919936,0.00151989,1170.34236800,49.69900143,0.00000000,1.78031384,0.00152119,0.00000000,65535.00000000,0.00800827,0.41286674,0.00000084,0.28310655,0.68570927,0.00058591,0.00020227,0.00104310,0.00000000,0.00023319,0.02911889
Spinel,0.44068254,70.37905418,0.00036986,0.48006380,0.00033937,159.70465660,5.63362928,0.00000000,0.05453887,0.00034150,0.00000000,65535.00000000,0.00447060,0.40540725,0.00025265,0.27693195,0.68309570,0.00427724,0.01100505,0.00023328,0.00000000,0.00010773,0.02409640
Spinel,0.46379202,250.58378380,0.00009004,0.96400000,0.00240665,540.29343630,29.10115830,0.02393822,1.30270270,0.00241110,0.96875000,221.83870970,0.01316139,0.40993025,0.00003093,0.27722684,0.67627807,0.00125169,0.00664699,0.00163058,0.00002996,0.00047941,0.03642553
Spinel,0.45326161,1033.39513700,0.00002266,0.99069003,0.00241065,2279.90881500,105.43161090,0.04863222,5.49848024,0.00241171,16.00000000,189.81250000,0.00648658,0.40701783,0.00000091,0.27868706,0.68470480,0.00030032,0.00277227,0.00165131,0.00001461,0.00020539,0.03166334
Spinel,0.41361342,10.62098054,0.00045509,0.89171746,0.00360721,25.67852030,1.32678095,0.01164726,0.09623496,0.00374768,301.00000000,7.76744186,0.02239851,0.36194452,0.00000103,0.24766298,0.68425676,0.02664705,0.00241074,0.00256438,0.00031037,0.00079190,0.03535480
Spinel,0.54976442,122515.00000000,0.00979583,0.42141532,0.00713481,222850.00000000,38174.00000000,2182.00000000,1590.00000000,0.00713484,2182.00000000,0.00000000,0.11780269,0.37846534,0.00000283,0.23849665,0.63016774,0.00000283,0.00000000,0.00449615,0.00617019,0.01271647,0.10794716
Spinel,0.45427649,38.60909343,0.00097697,0.80652455,0.00402525,84.99029665,4.91627391,0.08289437,0.34613252,0.00407261,598.00000000,2.85284281,0.01821463,0.39643137,0.00000111,0.26878011,0.67799909,0.00797737,0.00188653,0.00276123,0.00066128,0.00071436,0.03921894
Spinel,0.51755408,139.33069980,0.00302700,0.75836680,0.00946509,269.20993230,36.90406321,0.81376975,2.55756208,0.00950025,721.00000000,0.05547850,0.01749396,0.38047124,0.00000273,0.24764431,0.65088838,0.00241777,0.00010916,0.00618360,0.00196751,0.00156091,0.08922563
Spinel,0.46048738,540.61360120,0.00002238,0.99185043,0.00272156,1174.00309100,60.28902628,0.02472952,3.19783617,0.00272387,16.00000000,90.00000000,0.01343349,0.40913400,0.00000090,0.27895416,0.68181614,0.00058076,0.00129258,0.00185718,0.00001436,0.00047035,0.03501356
Spinel,0.46411884,67.87405845,0.00036260,0.85160202,0.00206671,146.24284420,8.97077433,0.05272673,0.30430853,0.00208084,175.00000000,18.48000000,0.02250286,0.40277721,0.00000139,0.27188160,0.67501735,0.00461573,0.00449752,0.00140461,0.00024337,0.00093177,0.04140666
Spinel,0.45014832,61.15169853,0.00387143,0.09811321,0.00041808,135.84788890,4.42772659,0.00000000,0.05721359,0.00042116,0.00000000,65535.00000000,0.00761011,0.41755505,0.00259418,0.27979675,0.67008351,0.00493260,0.02030433,0.00028221,0.00000000,0.00016621,0.02184021
Spinel,0.47600688,215.75057920,0.00004089,0.98557692,0.00278791,453.25096530,29.00154440,0.01776062,1.26640927,0.00279406,23.00000000,143.13043480,0.01387225,0.41202126,0.00000115,0.27698084,0.67224889,0.00148317,0.00377035,0.00187830,0.00002634,0.00059670,0.04301426
Spinel,0.43952992,29.90743322,0.00076640,0.84415134,0.00409104,68.04413473,4.24192799,0.05203252,0.28246225,0.00415116,448.00000000,1.96651786,0.01453878,0.37718909,0.00000117,0.25807401,0.68420327,0.01005529,0.00102889,0.00284024,0.00052320,0.00062013,0.04265380
Spinel,0.45907805,1456.95744700,0.00008984,0.95248227,0.00180016,3173.65957400,153.72340430,0.28085106,5.71489362,0.00180073,66.00000000,0.95454546,0.00744637,0.41064078,0.00000092,0.28092815,0.68412141,0.00021556,0.00005779,0.00123192,0.00006054,0.00024675,0.03313697
Spinel,0.44564957,39.34824631,0.00182142,0.07718696,0.00015064,88.29414109,2.98614986,0.00000000,0.01345157,0.00015235,0.00000000,65535.00000000,0.00470486,0.41182910,0.00122983,0.27806733,0.67520078,0.00764718,0.01480897,0.00010287,0.00000000,0.00010744,0.02283561
Spinel,0.44979632,383.69870610,0.00000108,0.99890949,0.00099125,853.04990760,32.95009242,0.00000000,0.84658041,0.00099242,0.00000000,65535.00000000,0.00330977,0.41117010,0.00000074,0.28174817,0.68523508,0.00080328,0.00497705,0.00068004,0.00000000,0.00008760,0.02646804
Spinel,0.45400148,514.52933830,0.00000110,0.99890471,0.00100375,1133.32084900,43.01872659,0.00000000,1.13857678,0.00100464,0.00000000,65535.00000000,0.00687794,0.41604336,0.00000075,0.28488327,0.68474417,0.00060419,0.00290933,0.00068792,0.00000000,0.00017877,0.02599160
Spinel,0.45678481,307.47512620,0.00000107,0.99798387,0.00052940,673.12905550,25.05263158,0.00000000,0.35688536,0.00053019,0.00000000,65535.00000000,0.00328076,0.41956664,0.00000073,0.28566428,0.68085556,0.00101148,0.00668363,0.00036098,0.00000000,0.00008314,0.02534020
Spinel,0.45387743,220.20828730,0.00018562,0.84694836,0.00102504,485.17127070,19.07569061,0.08950276,0.49834254,0.00102715,162.00000000,22.69135802,0.01361254,0.41455999,0.00000078,0.28358149,0.68405416,0.00140992,0.00286347,0.00070263,0.00012619,0.00036611,0.02689526
Spinel,0.44087888,33.83566124,0.00000115,0.99930748,0.00164078,76.74593352,2.70058345,0.00000000,0.12756365,0.00166216,0.00000000,65535.00000000,0.02022980,0.40569026,0.00000079,0.27694079,0.68264096,0.00889482,0.00588086,0.00113466,0.00000000,0.00048594,0.02402119
Spinel,0.46303853,297.75719840,0.00000121,0.99920382,0.00151642,643.05058370,29.49260700,0.00000000,0.97665370,0.00151878,0.00000000,65535.00000000,0.01248087,0.41717494,0.00000082,0.28428194,0.68144539,0.00105971,0.00053357,0.00103497,0.00000000,0.00039007,0.03125353
Spinel,0.44335610,24.60512506,0.00462543,0.07874174,0.00038835,55.49743189,1.69422733,0.00000000,0.02194060,0.00039534,0.00000000,65535.00000000,0.00112037,0.41282807,0.00308300,0.27516372,0.66653346,0.01201017,0.02257539,0.00026351,0.00000000,0.00002280,0.02034795
Spinel,0.44548104,125.73498690,0.00000116,0.99901381,0.00116723,282.24543080,10.93407311,0.00000000,0.33061358,0.00117137,0.00000000,65535.00000000,0.01044714,0.40674144,0.00000079,0.27942969,0.68699586,0.00243404,0.00344292,0.00080473,0.00000000,0.00027804,0.02661394
Spinel,0.45550297,213.08323700,0.00000124,0.99827288,0.00071268,467.79768790,18.50520231,0.00000000,0.33410405,0.00071421,0.00000000,65535.00000000,0.00646592,0.41594484,0.00000084,0.28426974,0.68343134,0.00146096,0.00313894,0.00048811,0.00000000,0.00017481,0.02703527
Spinel,0.44929160,38.89946271,0.00152199,0.22204301,0.00042944,86.57954649,2.86813587,0.00000000,0.03761042,0.00043440,0.00000000,65535.00000000,0.00377838,0.41616442,0.00102498,0.28026467,0.67344697,0.00777836,0.01479879,0.00029255,0.00000000,0.00008429,0.02230940
Spinel,0.45512232,367.12049340,0.00000235,0.99846035,0.00152364,806.64136620,33.55313093,0.00094877,1.23055029,0.00152552,1.00000000,520.00000000,0.00438286,0.41352623,0.00000081,0.28349271,0.68554952,0.00084988,0.00041930,0.00104582,0.00000081,0.00012498,0.02851618
Spinel,0.60804286,74.48525074,0.03333333,0.58368421,0.04635568,122.50000000,26.45501475,4.08259587,5.72492625,0.04673409,5536.00000000,0.03106936,0.22574081,0.39208356,0.00000345,0.22455333,0.57271806,0.00467525,0.00059303,0.02676546,0.01908715,0.02792048,0.12368379
Spinel,0.45385255,323.06852790,0.00000119,0.99896158,0.00114174,711.83587140,29.46446701,0.00000000,0.81387479,0.00114335,0.00000000,65535.00000000,0.00341689,0.41246033,0.00000081,0.28254144,0.68501482,0.00096232,0.00224623,0.00078321,0.00000000,0.00009688,0.02835428
Spinel,0.47159598,221.66557380,0.00040806,0.91795231,0.00455574,470.03278690,29.23114754,0.19098361,2.14590164,0.00456543,233.00000000,4.96137339,0.01141271,0.40940639,0.00000118,0.27636029,0.67502681,0.00143613,0.00136079,0.00308179,0.00027428,0.00047910,0.04197964
Titanite,0.17636679,0.02621061,4.76906812,0.00045592,0.00028145,0.14861419,0.01409097,0.69435276,0.00032328,0.00217530,48.22421102,0.00895032,32.80603241,0.08155101,0.00612078,0.00515207,0.06317602,0.42510088,0.00264186,0.00013743,0.29516997,0.19651089,0.00599008
Titanite,0.11727079,0.01914242,4.34099503,0.00008840,0.00005386,0.16323263,0.01191935,0.70673813,0.00006265,0.00038380,381.21401750,0.00966545,37.58808643,0.04425018,0.00079028,0.00307904,0.06958251,0.42627815,0.00291188,0.00002671,0.30126703,0.19098345,0.00508096
Titanite,0.19825661,0.03320865,4.14728672,0.00156420,0.00093218,0.16750338,0.01639027,0.67609284,0.00108833,0.00649735,36.36528906,0.01424763,26.95765741,0.10040625,0.00791824,0.00716298,0.07133994,0.42590149,0.00410259,0.00046352,0.28794895,0.18818167,0.00698064
Titanite,0.11137505,0.01744870,4.68672456,0.00002397,0.00001522,0.15666616,0.01228375,0.73146751,0.00001760,0.00011235,262.77326110,0.00835711,38.00409417,0.03296792,0.00116895,0.00216894,0.06578938,0.41993354,0.00256704,0.00000739,0.30716774,0.19603868,0.00515836
Titanite,0.12358256,0.01991113,4.56932661,0.00007810,0.00004952,0.16111605,0.01344747,0.73421328,0.00005750,0.00035689,371.08322320,0.00940515,35.00097182,0.04011810,0.00082617,0.00269898,0.06727587,0.41756160,0.00288342,0.00002401,0.30657927,0.19653553,0.00561515
Titanite,0.10408172,0.01477848,5.71676896,0.00000000,0.00000000,0.14198915,0.01477848,0.81171918,0.00000000,0.00000000,65535.00000000,0.00285671,35.03505155,0.00000000,0.00000000,0.00000000,0.05705652,0.40183715,0.00093180,0.00000000,0.32617892,0.20805707,0.00593854
Titanite,0.10270481,0.01438461,5.64136992,0.00000000,0.00000000,0.14005778,0.01438461,0.79011774,0.00000000,0.00000000,65535.00000000,0.00495326,34.89579386,0.00000000,0.00000000,0.00000000,0.05715627,0.40809063,0.00159713,0.00000000,0.32243965,0.20484610,0.00587022
Titanite,0.18895679,0.02362925,8.85197555,0.00409348,0.00404417,0.12505110,0.02315827,1.10694926,0.00454990,0.03638431,65535.00000000,0.00073456,29.32655411,0.00376635,0.00000000,0.00016019,0.04253229,0.34011930,0.00027656,0.00154751,0.37649480,0.23099278,0.00787657
Titanite,0.11670372,0.01553771,6.34916505,0.00017506,0.00013062,0.13313809,0.01514722,0.84531570,0.00014801,0.00111169,65535.00000000,0.00176582,35.47609148,0.00293297,0.00000000,0.00015416,0.05256150,0.39478935,0.00058929,0.00005843,0.33372164,0.21214566,0.00597996
Titanite,0.16810260,0.01986863,8.84347254,0.00105492,0.00098714,0.11819348,0.01986863,1.04524078,0.00110381,0.00933903,65535.00000000,0.00027517,33.00273865,0.00000000,0.00000000,0.00000000,0.04161136,0.35206141,0.00010126,0.00038861,0.36798894,0.23085344,0.00699498
Titanite,0.15919289,0.01853954,8.52634394,0.00102711,0.00091444,0.11645960,0.01853954,0.99297456,0.00102094,0.00876646,65535.00000000,0.00074237,33.91263767,0.00000000,0.00000000,0.00000000,0.04221912,0.36252158,0.00026723,0.00037011,0.35997471,0.22792627,0.00672098
Titanite,0.12327108,0.01949877,4.77107530,0.00010008,0.00006522,0.15817799,0.01346408,0.74849605,0.00007553,0.00047753,121.05584640,0.01461832,35.50190343,0.03815128,0.00255354,0.00249226,0.06532573,0.41298872,0.00451882,0.00003120,0.30912042,0.19740881,0.00556051
Titanite,0.12342545,0.01958981,4.71114475,0.00096976,0.00062641,0.15871778,0.01277057,0.74773984,0.00072584,0.00457312,289480.00000000,0.01115448,36.61003236,0.04296455,0.00000108,0.00283822,0.06605953,0.41620752,0.00347144,0.00030210,0.31121494,0.19458997,0.00531521
Titanite,0.10864250,0.01686363,4.84587237,0.00070044,0.00045639,0.15522133,0.01305843,0.75182110,0.00052723,0.00339662,2078.73239400,0.01053594,36.58864833,0.02451471,0.00015004,0.00157859,0.06439366,0.41485060,0.00328609,0.00021872,0.31189343,0.19821156,0.00541730
Titanite,0.10936813,0.01754386,4.43883595,0.00013540,0.00008309,0.16041108,0.01219604,0.71038521,0.00009642,0.00060109,429.68705550,0.00827292,37.17508677,0.03333822,0.00070371,0.00227629,0.06827876,0.42564863,0.00250152,0.00004104,0.30237449,0.19298434,0.00519123
Titanite,0.16251583,0.01939686,8.40619912,0.00174373,0.00156569,0.11935368,0.01939686,1.00331078,0.00175256,0.01468371,65535.00000000,0.00119799,32.62708720,0.00000000,0.00000000,0.00000000,0.04296576,0.35998689,0.00043269,0.00063090,0.36117873,0.22782242,0.00698262
Titanite,0.11641641,0.01491452,6.72404322,0.00008850,0.00006759,0.12811355,0.01491452,0.86144101,0.00007624,0.00059513,65535.00000000,0.00247141,36.90719622,0.00000000,0.00000000,0.00000000,0.05010057,0.39106382,0.00083256,0.00002982,0.33687842,0.21526228,0.00583253
Titanite,0.11491416,0.01565168,5.83943471,0.00044493,0.00031159,0.13620326,0.01367626,0.79519829,0.00035403,0.00259928,5240.98039200,0.00877324,37.83772025,0.01450352,0.00006138,0.00079912,0.05509810,0.40452849,0.00282218,0.00014322,0.32168036,0.20933474,0.00553244
Titanite,65535.00000000,0.09074507,65535.00000000,0.00000496,0.00002227,0.00000000,0.09074507,4.48958681,0.00002227,65535.00000000,65535.00000000,0.00000000,28.82670594,,0.00000000,0.00000000,0.00000000,0.12200723,0.00000000,0.00000272,0.54776205,0.31915645,0.01107156
Titanite,0.27826001,0.04853768,4.06831034,0.01431723,0.00877679,0.17443283,0.01841586,0.66788321,0.01030775,0.05909297,15.99196977,0.05117043,24.05865024,0.17268435,0.01725656,0.01244620,0.07207486,0.41319552,0.01412132,0.00425912,0.27596635,0.18307072,0.00760935
Titanite,0.13755999,0.02192257,4.35234556,0.00030938,0.00018515,0.15936737,0.01195440,0.69303462,0.00021466,0.00134696,1180.16806700,0.01325477,37.53973168,0.06254838,0.00025170,0.00427254,0.06830779,0.42861841,0.00393730,0.00009201,0.29704740,0.19234898,0.00512388
